1;DLC v1.0;dt80_100E_x64.cpk;64;0;0;0;0;0;0;0;64;0;0;0;74;27;0;0
2;DLC v1.01;dt80_101E_x64.cpk;0;0;0;0;0;0;0;0;65;0;0;0;75;27;0;0
3;DLC v1.02;dt80_102E_x64.cpk;0;0;0;0;0;0;0;0;66;0;0;0;76;27;0;0
4;DLC v2.00;dt80_200E_x64.cpk;C8;0;0;0;0;0;0;0;C8;0;0;0;D8;27;0;0
5;DLC v2.01;dt80_201E_x64.cpk;C9;0;0;0;0;0;0;0;C9;0;0;0;D9;27;0;0
6;DLC v3.00;dt80_300E_x64.cpk;2C;01;0;0;0;0;0;0;2C;01;0;0;3C;28;0;0
7;DLC v3.01;dt80_300E_x64.cpk;0;0;0;0;0;0;0;0;2D;01;0;0;3D;28;0;0
8;DLC v4.00;dt80_400E_x64.cpk;90;01;0;0;0;0;0;0;90;01;0;0;A0;28;0;0
9;DLC v5.00;dt80_500E_x64.cpk;F4;01;0;0;0;0;0;0;F4;01;0;0;04;29;0;0
